PC1,PC2,Cluster
6.318630045897132,-3.288525762047728,1
-7.543368112793585,-4.553708520498917,1
-6.078091080228202,-0.40046006360921693,1
-1.0696798136518684,2.9386297675532407,1
-4.61490631360006,0.9561649117926195,1
-4.003187370891611,-0.8048400731842058,1
5.850849046686668,3.6218631554940464,1
-3.9551932957638036,4.206430871908506,1
-7.1005250714515284,-4.885894951734849,1
-5.1056779686784655,-1.7337954031467822,1
-2.9520198542768763,4.739051791738392,1
-3.0443841318486053,2.441887484162159,1
-3.0833615448558316,2.359677458518602,1
-3.0132608188039525,7.46268210690587,1
-4.52674102494159,4.2870416788943855,1
-0.9901888140269551,5.225264015525424,0
-4.585870293355985,0.4181579921116711,0
-6.353311873327295,-1.679042590983417,1
-2.931529053995945,5.515881549214203,1
-3.0335198739080096,1.1761788448805497,1
-4.73733101617721,1.6264798123829687,1
-3.681180403177246,2.880711671128922,1
-4.022936720024451,3.544718791707529,1
10.515448552906973,-8.077187867600164,0
12.616834780688563,-5.7265139242983185,1
0.9237037313335463,-9.571804689517892,1
0.678409395501321,-0.07228835036432502,0
7.359875923208699,-9.55893926136969,0
12.991449487942162,-4.5945980774750925,1
10.582884484820067,-5.3389469318934255,1
0.5105257971998646,-10.722243050919966,1
0.453378808524955,-9.070372978798913,0
4.144752064571793,-3.0061466379940547,1
0.7887215021348943,-8.91893186337483,1
-0.9124556364755118,-1.2432557871995884,1
-3.5281484668311576,-7.79482511732819,1
11.942025290988983,-6.085032443587299,1
7.5291089099627175,-3.2193548584483445,1
5.01521931632688,-5.157700525453453,1
2.6565621312297942,-2.2292983347683677,1
3.4128284751181988,-1.9217507583433608,1
13.323749787681656,-5.287681502278044,1
5.838589244145236,-4.637450028095916,0
5.29983819040258,-3.6004912232509714,0
11.657829784651058,-3.4230677887258842,0
10.217740717845029,-6.661309503518096,1
1.0860351035738958,-0.17171059979220107,1
1.6241911849257786,4.037563852083532,1
-5.55678253353208,-3.976684059195266,1
1.245999026549294,2.0319975049188796,1
-1.5332241441907937,-2.32077618755827,1
9.060196432776003,-5.292408017051208,0
2.784875799487138,-5.358486409409496,0
-6.468766609337454,-8.949212682308707,1
13.700815775035004,-4.297125525845512,0
12.144245378567481,-6.74276190718384,0
2.4305868143957747,-6.42960995860936,1
-0.1903339812815998,-5.373291668950793,1
12.335422977234467,-1.3974518738386201,0
6.891739402800681,-9.56144524142854,0
1.6034091265130441,3.1275146809019194,0
13.680737828356495,-2.1017407954147527,0
16.301724699911748,-1.829419350017468,0
7.250982973851875,-2.003025154047653,1
4.616015052315539,-2.6597887773332642,1
-2.721904687475131,-6.256496087264937,1
10.925235452750092,-6.159015788960459,1
10.984262061521314,0.35684158127562204,0
14.07929181379258,-2.4674919698269715,1
14.95444103651021,-4.354174333347425,0
7.25855096122467,-0.9697654157982535,1
-0.15014472009788363,0.04253592774420303,0
14.20298346927979,-3.844486548953416,1
8.756011918148708,-8.894876020964869,1
4.419799553009843,-4.9278248836388485,1
8.051909373365888,-5.948088194680057,0
5.504631235828494,-2.694459113813753,1
-5.790313530717841,1.1404475508688763,1
10.103943786617032,-6.458151424450151,0
8.981058519119959,3.8300941571199787,0
13.878073720228654,-0.5885268307595262,1
-5.212471617934872,-5.909850201293005,1
7.452859714833234,-2.6304495386929005,1
-5.278855339887672,-4.125473952277697,1
1.0377266835799086,-0.5799399762359417,1
-6.4006122805289705,-0.931890704501096,1
-2.3040921907748415,2.372770812661597,1
0.9690548906267415,0.7606342145514373,1
-7.93033504050258,-2.27164600236003,1
6.538875723188256,-0.48465630675784577,0
2.261085243492384,0.7168426958000812,1
8.703398876929484,-2.753110905400686,0
11.40963932239067,-3.8348373950336834,0
-0.39247325936503197,1.8149452580825507,0
4.632623475155526,-6.033599583204584,0
0.7304034648334103,-1.5502415711307211,0
-9.234017840232914,-5.78488697298375,1
0.6635105337400071,-9.171806897780492,0
-1.3391874361985419,-2.257122997499583,1
3.204153675165973,0.4567894874605934,1
7.494530080176283,-2.644806096209156,0
8.428830042742538,-4.89335729637899,1
2.3625076477723046,4.474859268091493,1
8.843375341753449,-4.531918455785479,1
-4.639426640832107,2.635189023686388,1
15.332849839261037,-2.590317896947968,0
